Timestamp (ms),Date & Time,Machine Id,Alert ID,Value,Alert Name,Flag
1733220952523,2024-12-03 15:45:52.523456,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 423.38,Normal Voltage,blue
1733220952525,2024-12-03 15:45:52.525776,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.38,Increase Power cunsuption at night,yellow
1733221089831,2024-12-03 15:48:09.831765,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.58,Healthy current,yellow
1733221529196,2024-12-03 15:55:29.196696,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 1.51,Healthy current,yellow
1733221649517,2024-12-03 15:57:29.517417,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 423.41,Normal Voltage,blue
1733221649519,2024-12-03 15:57:29.519513,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.57,Increase Power cunsuption at night,yellow
1733221841779,2024-12-03 16:00:41.779229,66e03c39431bd909598197d53,b8eb872a-38d0-4ff2-98bf-2b957e61a006,voltage: 423.73,Normal Voltage,blue
1733221841784,2024-12-03 16:00:41.784104,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 1.6, voltage: 423.73",Increase Power cunsuption at night,yellow
1733221924184,2024-12-03 16:02:04.184818,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 1.54, voltage: 425.35",Increase Power cunsuption at night,yellow
1733222418430,2024-12-03 16:10:18.430986,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 1.11, voltage: 425.4",Increase Power cunsuption at night,yellow
1733222638117,2024-12-03 16:13:58.117161,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 1.08, voltage: 424.74",Increase Power cunsuption at night,yellow
1733222815849,2024-12-03 16:16:55.849478,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 1.92, voltage: 425.24",Increase Power cunsuption at night,yellow
1733223178609,2024-12-03 16:22:58.609056,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.46,Healthy current,yellow
1733223178612,2024-12-03 16:22:58.612754,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 2.46, voltage: 426.1",Increase Power cunsuption at night,yellow
1733223379993,2024-12-03 16:26:19.993210,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.19,Healthy current,yellow
1733223379995,2024-12-03 16:26:19.995080,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 2.19, voltage: 426.87",Increase Power cunsuption at night,yellow
1733223407482,2024-12-03 16:26:47.482526,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.2,Healthy current,yellow
1733223407485,2024-12-03 16:26:47.485811,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 2.2, voltage: 426.31",Increase Power cunsuption at night,yellow
1733223529215,2024-12-03 16:28:49.215591,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 1.66, voltage: 427.58",Increase Power cunsuption at night,yellow
1733223776324,2024-12-03 16:32:56.324824,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,"current: 1.67, voltage: 429.87",Increase Power cunsuption at night,yellow
1733223831224,2024-12-03 16:33:51.224336,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.65,Increase Power cunsuption at night,yellow
1733224964311,2024-12-03 16:52:44.312001,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.2,Increase Power cunsuption at night,yellow
1733225287144,2024-12-03 16:58:07.144023,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.16,Increase Power cunsuption at night,yellow
1733226220324,2024-12-03 17:13:40.324813,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.72,Increase Power cunsuption at night,yellow
1733226470472,2024-12-03 17:17:50.472896,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.67,Increase Power cunsuption at night,yellow
1733226772555,2024-12-03 17:22:52.555146,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.39,Healthy current,yellow
1733226909894,2024-12-03 17:25:09.894458,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.43,Healthy current,yellow
1733227601506,2024-12-03 17:36:41.506379,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.69,Increase Power cunsuption at night,yellow
1733227808695,2024-12-03 17:40:08.695115,66e03c39431bd909598197d55,b8eb872a-38d0-4ff2-98bf-2b957e61a008,current: 1.64,Increase Power cunsuption at night,yellow
1733228550248,2024-12-03 17:52:30.248752,66e03c39431bd909598197d54,b8eb872a-38d0-4ff2-98bf-2b957e61a007,current: 2.1,Healthy current,yellow
